id,hex_id,name
B3B7B4135DCE33CC,B3B7B4135DCE33CC,GILC MIS
91D3C5F65F3F52CC,91D3C5F65F3F52CC,Help online
43ED498D5CE23E32,43ED498D5CE23E32,Issuance Team LUG
8095A2FB5DB24D4F,8095A2FB5DB24D4F,Marketing & Sales-1
664982175DD64D0D,664982175DD64D0D,Nas Compliance
6649827E5DD64E0F,6649827E5DD64E0F,Nas Corporate - Administration
664982645DD64DB9,664982645DD64DB9,Nas Operations & IT Premises
664982465DD64D63,664982465DD64D63,Nas Wealth Management
A9C4C83161777909,A9C4C83161777909,Organisational Transformation
A5B6B1705DB292DF,A5B6B1705DB292DF,PB Ginevra
A5B6B14C5DB291F7,A5B6B14C5DB291F7,PB Strategie Investimento
6649754D5DD64947,6649754D5DD64947,Revenues and Cost Accounting
6649762B5DD64A7C,6649762B5DD64A7C,Risk Management
8095A3C55DB24F50,8095A3C55DB24F50,Senior Executive Loyalty
91D3B8185F3F2784,91D3B8185F3F2784,Servizi Logistici
91D3B8325F3F27F1,91D3B8325F3F27F1,Stato Maggiore
91D3C5945F3F51C6,91D3C5945F3F51C6,Supporto Operations Cornèrtrader
A9C4CEBD6177853C,A9C4CEBD6177853C,Team 1
A9C4CEC7617785AA,A9C4CEC7617785AA,Team 2
A9C4CEF2617786F4,A9C4CEF2617786F4,Team 24 hours
A9C4CED461778618,A9C4CED461778618,Team 3
A9C4CEE361778686,A9C4CEE361778686,Team Skipper
43ED4AE25CE24261,43ED4AE25CE24261,Vendor Management
FD40218462485031,FD40218462485031,ècash
5E00BD7362454616,5E00BD7362454616,Argonet SA
5E00BD49624545CF,5E00BD49624545CF,SwissSign AG
5E00BD2062454582,5E00BD2062454582,Totemo
A9C4CA3061777CEF,A9C4CA3061777CEF,Card Operations Services
FD4019FF62483BD5,FD4019FF62483BD5,Card Services and Support - Team ZRH
91D3B8AC5F3F2958,91D3B8AC5F3F2958,Central Organization
A5B6B1315DB29168,A5B6B1315DB29168,Consulenza Ticino
A9C4CA1461777C81,A9C4CA1461777C81,Credit Risk Management and underwriting
4FF250875F3A0D3D,4FF250875F3A0D3D,CT Business Development Management
A9C4C68C61777385,A9C4C68C61777385,GILC Shared Services
FD404DD16248685C,FD404DD16248685C,Nas Accounting and Control
